Date,Juilin Date,Month,Day,Year,row,Week,AM Feed,AM Transparency,PM Feed,PM Transparency,Stocked,Spring Temp (F),Max Spring (F),Min Spring (F),Daily turbi mean,Max daily turbi,Max air temp,Min air temp,Dec Rain,Calmar Rain,Year class,Strain,Lot,Sub Lot,Raceway,# fish,Morts,Sub Lot % morts,Lot % mort,Strain % mort,Comments
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,2021,Irwin X Arlee,IAC2,IAC2C2B2B2,B2,8132,,0.0%,0.0%,0.0%,
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,2021,Arlee,ARA2,ARA2B3&A7B3,B3,9685,,0.0%,0.0%,0.0%,
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,2021,Shasta,STA3,STA3B4,B4,9250,,0.0%,0.0%,0.0%,
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,2021,Shasta,STA4,STA4B5,B5,10309,,0.0%,0.0%,0.0%,
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,2021,Shasta,STB6,STB6,B6,7994,,0.0%,0.0%,0.0%,
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,2021,Shasta,STA6,STA6&A3B7,B7,8410,,0.0%,0.0%,0.0%,
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,2021,Arlee,ARA7,ARA7B8,B8,9120,,0.0%,0.0%,0.0%,
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,2021,Irwin X Arlee,IAC2,IAC2C2C2C2,C2,8238,,0.0%,0.0%,0.0%,
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,2021,Arlee,ARA2,ARA2&A7C3,C3,9156,,0.0%,0.0%,0.0%,
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,2021,Irwin X Arlee,IAC4,IAC4C4C4,C4,10266,,0.0%,0.0%,0.0%,
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,2021,Irwin X Arlee,IAC4,IAC4C4C5,C5,10608,,0.0%,0.0%,0.0%,
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,2021,Mix,Mix,ARC8&B6C8,C8,5883,,0.0%,0.0%,0.0%,
12/31/2021,44561,12,31,2021,365,53,Y,3.2,Y,3.5,,45.5,45.5,45.5,3.3,4.0,29,26,0,0,VAR,VAR,Broods,BroodsP2P1,P1,220,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Irwin X Arlee,IAA1,IAA1A1,A1,12457,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Arlee,ARA2,ARA2A2,A2,7772,1,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Shasta,STA3,STA43,A3,10570,1,0.0%,0.0%,0.0%,Combine 2021 (lower) with new 2022 (upper)
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Shasta,STA4,STA4A4,A4,9082,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Geno,GNA5,GNA5,A5,9822,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Shasta,STA4,STA4A6,A6,8732,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Arlee,ARA7,ARA7,A7,20942,2,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Irwin X Arlee,IAA8,IAA8A8A8,A8,9498,5,0.1%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Shasta,STB1,STB1&B5B1,B1,8343,2,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Shasta,STB2,STB2B2B2,B2,9165,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Arlee,ARA2,ARA2B3,B3,7973,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Shasta,STA4,STA4B4,B4,9469,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Shasta,STB2,STB2B5B5,B5,8829,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Shasta,STBB6,STBB6,B6,10631,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Shasta,STBB7,STBB7,B7,10271,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Shasta,STBMB8,STBMB8,B8,10397,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Irwin X Arlee,IAA8,IAA8C2C2,C2,6274,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Shasta,STB2,STB2B2C3,C3,9042,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Irwin X Arlee,IAC6,IAC6C4C4,C4,5947,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Irwin X Arlee,IAC6,IAC6C6&C7C5,C5,8160,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Shasta,STBC6,STBC6,C6,10059,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Irwin X Arlee,IAA8,IAA1&A8A5C7,C7,10031,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,2022,Irwin X Arlee,IAA8,IAA8B8C8&A8C8,C8,8471,,0.0%,0.0%,0.0%,
12/11/2022,44906,12,11,2022,710,51,Y,3.71,Y,3.52,,47.1,47.1,47.1,3.7,9.2,38,32,0,0,VAR,VAR,Broods,BroodsP2P1,P1,220,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Irwin X Arlee,IAC2,IAC2&C4A1A1,A1,9933,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Arlee,ARA2,ARA2A2&A7A2,A2,10023,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Shasta,STA3,STA3A3,A3,10010,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Shasta,STA4,STA4A4,A4,10385,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Shasta,STA4,STA4A5,A5,10595,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Shasta,STA6,STA6A6,A6,7806,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Arlee,ARA7,ARA7A7,A7,9101,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Irwin X Arlee,IAC2,IAC2&C4A1A8,A8,9857,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Irwin X Arlee,IAC2,IAB1&B2&C2B1,B1,"7,995",,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Irwin X Arlee,IAC2,IAC2C2B2B2,B2,8132,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Arlee,ARA2,ARA2B3&A7B3,B3,9685,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Shasta,STA3,STA3B4,B4,9250,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Shasta,STA4,STA4B5,B5,10309,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Shasta,STB6,STB6,B6,7994,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Shasta,STA6,STA6&A3B7,B7,8410,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Arlee,ARA7,ARA7B8,B8,9120,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Irwin X Arlee,IAC2,IAC2C2C2C2,C2,8238,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Arlee,ARA2,ARA2&A7C3,C3,9156,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Irwin X Arlee,IAC4,IAC4C4C4,C4,10266,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Irwin X Arlee,IAC4,IAC4C4C5,C5,10608,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,2021,Mix,Mix,ARC8&B6C8,C8,5883,,0.0%,0.0%,0.0%,
12/30/2021,44560,12,30,2021,364,53,Y,4.0,Y,3.5,,45.6,45.7,45.5,3.8,5.1,27,11,0.01,0,VAR,VAR,Broods,BroodsP2P1,P1,220,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Irwin X Arlee,IAC2,IAC2&C4A1A1,A1,9933,1,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Arlee,ARA2,ARA2A2&A7A2,A2,10023,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Shasta,STA3,STA3A3,A3,10010,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Shasta,STA4,STA4A4,A4,10385,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Shasta,STA4,STA4A5,A5,10595,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Shasta,STA6,STA6A6,A6,7806,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Arlee,ARA7,ARA7A7,A7,9101,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Irwin X Arlee,IAC2,IAC2&C4A1A8,A8,9857,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Irwin X Arlee,IAC2,IAB1&B2&C2B1,B1,"7,995",,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Irwin X Arlee,IAC2,IAC2C2B2B2,B2,8132,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Arlee,ARA2,ARA2B3&A7B3,B3,9685,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Shasta,STA3,STA3B4,B4,9250,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Shasta,STA4,STA4B5,B5,10309,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Shasta,STB6,STB6,B6,7994,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Shasta,STA6,STA6&A3B7,B7,8410,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Arlee,ARA7,ARA7B8,B8,9120,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Irwin X Arlee,IAC2,IAC2C2C2C2,C2,8238,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Arlee,ARA2,ARA2&A7C3,C3,9156,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Irwin X Arlee,IAC4,IAC4C4C4,C4,10266,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Irwin X Arlee,IAC4,IAC4C4C5,C5,10608,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,2021,Mix,Mix,ARC8&B6C8,C8,5883,,0.0%,0.0%,0.0%,
2/20/2022,44612,2,20,2022,416,9,Y,4.39,Y,3.53,,44.8,44.8,44.6,5.7,11.8,48,19,0,0,VAR,VAR,Broods,BroodsP2P1,P1,220,1,0.5%,0.5%,0.5%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Irwin X Arlee,IAA1,IAA1A1,A1,12457,1,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Arlee,ARA2,ARA2A2,A2,7772,2,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Shasta,STA3,STA43,A3,10570,2,0.0%,0.0%,0.0%,Combine 2021 (lower) with new 2022 (upper)
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Shasta,STA4,STA4A4,A4,9082,2,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Geno,GNA5,GNA5,A5,9822,7,0.1%,0.1%,0.1%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Shasta,STA4,STA4A6,A6,8732,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Arlee,ARA7,ARA7,A7,20942,5,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Irwin X Arlee,IAA8,IAA8A8A8,A8,9498,7,0.1%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Shasta,STB1,STB1&B5B1,B1,8343,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Shasta,STB2,STB2B2B2,B2,9165,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Arlee,ARA2,ARA2B3,B3,7973,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Shasta,STA4,STA4B4,B4,9469,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Shasta,STB2,STB2B5B5,B5,8829,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Shasta,STBB6,STBB6,B6,10631,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Shasta,STBB7,STBB7,B7,10271,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Shasta,STBMB8,STBMB8,B8,10397,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Irwin X Arlee,IAA8,IAA8C2C2,C2,6274,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Shasta,STB2,STB2B2C3,C3,9042,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Irwin X Arlee,IAC6,IAC6C4C4,C4,5947,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Irwin X Arlee,IAC6,IAC6C6&C7C5,C5,8160,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Shasta,STBC6,STBC6,C6,10059,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Irwin X Arlee,IAA8,IAA1&A8A5C7,C7,10031,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,2022,Irwin X Arlee,IAA8,IAA8B8C8&A8C8,C8,8471,,0.0%,0.0%,0.0%,
12/6/2022,44901,12,6,2022,705,50,Y,3.73,Y,3.59,,47.4,47.5,47.3,3.6,4.9,36,24,0.01,0.02,VAR,VAR,Broods,BroodsP2P1,P1,220,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Irwin X Arlee,IAC2,IAC2&C4A1A1,A1,9933,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Arlee,ARA2,ARA2A2&A7A2,A2,10023,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Shasta,STA3,STA3A3,A3,10010,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Shasta,STA4,STA4A4,A4,10385,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Shasta,STA4,STA4A5,A5,10595,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Shasta,STA6,STA6A6,A6,7806,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Arlee,ARA7,ARA7A7,A7,9101,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Irwin X Arlee,IAC2,IAC2&C4A1A8,A8,9857,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Irwin X Arlee,IAC2,IAB1&B2&C2B1,B1,"7,995",,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Irwin X Arlee,IAC2,IAC2C2B2B2,B2,8132,1,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Arlee,ARA2,ARA2B3&A7B3,B3,9685,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Shasta,STA3,STA3B4,B4,9250,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Shasta,STA4,STA4B5,B5,10309,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Shasta,STB6,STB6,B6,7994,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Shasta,STA6,STA6&A3B7,B7,8410,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Arlee,ARA7,ARA7B8,B8,9120,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Irwin X Arlee,IAC2,IAC2C2C2C2,C2,8238,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Arlee,ARA2,ARA2&A7C3,C3,9156,,0.0%,0.0%,0.0%,
1/10/2022,44571,1,10,2022,375,3,Y,3.56,Y,3.61,,45.7,45.9,45.7,3.6,4.5,12,-1,0,0,2021,Irwin X Arlee,IAC4,IAC4C4C4,C4,10266,,0.0%,0.0%,0.0%,
